file_path,label
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (58).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (59).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (6).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (60).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (61).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (62).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (63).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (64).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (65).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (66).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (67).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (68).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (69).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (7).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (70).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (71).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (72).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (73).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (74).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (75).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (76).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (77).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (78).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (79).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (8).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (80).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (81).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (82).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (83).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (84).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (85).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (86).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (87).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (88).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (89).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (9).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (90).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (91).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (92).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (93).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (94).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (95).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (96).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (97).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (98).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h (99).jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/h.jpg,h
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (1).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (10).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (100).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (101).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (102).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (103).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (104).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (105).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (106).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (107).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (108).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (109).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (11).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (110).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (111).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (112).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (113).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (114).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (115).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (116).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (117).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (118).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (119).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (12).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (120).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (121).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (122).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (123).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (124).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (125).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (126).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (127).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (128).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (129).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (13).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (130).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (131).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (132).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (133).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (134).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (135).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (136).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (137).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (138).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (139).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (14).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (140).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (141).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (142).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (143).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (144).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (145).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (146).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (147).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (148).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (149).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (15).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (150).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (151).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (152).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (153).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (154).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (155).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (156).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (157).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (158).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (159).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (16).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (160).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (161).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (162).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (163).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (164).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (165).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (166).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (167).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (168).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (169).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (17).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (170).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (171).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (172).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (173).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (174).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (175).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (176).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (177).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (178).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (179).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (18).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (180).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (181).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (182).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (183).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (184).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (185).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (186).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (187).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (188).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (189).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (19).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (190).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (191).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (192).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (193).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (194).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (195).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (196).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (197).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (198).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (199).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (2).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (20).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (21).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (22).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (23).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (24).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (25).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (26).jpg,i
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures/i (27).jpg,i
